Timestamp,Temp 1,Temp 2,Temp 3,Temp 4,Temp 5,Temp 6,Temp 7,Temp 8,Temp 9,Temp 10,Temp 11,Temp 12,Temp 13,Temp 14,Temp 15,Temp 16,Temp 17,Temp 18,Temp 19,Temp 20,Temp 21,Temp 22,Temp 23,Temp 24,Temp 25,Temp 26,Temp 27,Temp 28,Temp 29,Temp 30,Temp 31,Temp 32,Temp 33,Temp 34,Temp 35,Temp 36,Temp 37,Temp 38,Temp 39,Temp 40,Temp 41,Temp 42,Temp 43,Temp 44,Temp 45,Temp 46,Temp 47,Temp 48,Temp 49,Temp 50,Temp 51,Temp 52,Temp 53,Temp 54,Temp 55,Temp 56,Temp 57,Temp 58,Temp 59,Temp 60,Temp 61,Temp 62,Temp 63,Temp 64,Temp 65,Temp 66,Temp 67,Temp 68,Temp 69,Temp 70,Temp 71,Temp 72,Temp 73,Temp 74,Temp 75,Temp 76,Temp 77,Temp 78,Temp 79,Temp 80,Temp 81,Temp 82,Temp 83,Temp 84,Temp 85,Temp 86,Temp 87,Temp 88,Temp 89,Temp 90,Temp 91,Temp 92,Temp 93,Temp 94,Temp 95,Temp 96,Temp 97,Temp 98,Temp 99,Temp 100,Sd 1,Sd 2,Sd 3,Sd 4,Sd 5,Sd 6,Sd 7,Sd 8,Sd 9,Sd 10,Sd 11,Sd 12,Sd 13,Sd 14,Sd 15,Sd 16,Sd 17,Sd 18,Sd 19,Sd 20,Sd 21,Sd 22,Sd 23,Sd 24,Sd 25,Sd 26,Sd 27,Sd 28,Sd 29,Sd 30,Sd 31,Sd 32,Sd 33,Sd 34,Sd 35,Sd 36,Sd 37,Sd 38,Sd 39,Sd 40,Sd 41,Sd 42,Sd 43,Sd 44,Sd 45,Sd 46,Sd 47,Sd 48,Sd 49,Sd 50,Sd 51,Sd 52,Sd 53,Sd 54,Sd 55,Sd 56,Sd 57,Sd 58,Sd 59,Sd 60,Sd 61,Sd 62,Sd 63,Sd 64,Sd 65,Sd 66,Sd 67,Sd 68,Sd 69,Sd 70,Sd 71,Sd 72,Sd 73,Sd 74,Sd 75,Sd 76,Sd 77,Sd 78,Sd 79,Sd 80,Sd 81,Sd 82,Sd 83,Sd 84,Sd 85,Sd 86,Sd 87,Sd 88,Sd 89,Sd 90,Sd 91,Sd 92,Sd 93,Sd 94,Sd 95,Sd 96,Sd 97,Sd 98,Sd 99,Sd 100
2014-11-16 22:48:18.823000,249.95,248.1,248.2,248.5,249.6,249.25,248.6,248.45,248.3,249.0,248.0,249.05,249.65,248.35,249.75,248.0,249.9,249.55,248.7,248.35,248.05,249.6,248.5,248.95,248.15,249.65,248.95,248.2,248.15,249.1,249.05,248.25,249.5,248.4,248.95,248.1,249.85,248.85,249.25,248.9,249.35,248.75,248.1,248.85,248.4,249.9,249.55,249.1,249.75,248.25,249.9,249.55,249.75,249.2,248.4,249.95,248.35,249.05,249.35,249.35,248.65,248.25,249.3,248.5,249.2,248.9,248.45,248.4,248.65,248.0,249.6,248.1,249.6,248.25,249.75,249.15,248.15,249.8,249.65,249.8,249.2,248.85,248.3,249.05,248.8,249.35,248.95,249.4,249.75,249.95,248.3,248.9,249.55,248.75,249.05,249.45,249.75,248.5,249.7,248.2,10.73,13.31,21.55,22.1,22.27,6.22,0.69,14.04,14.73,8.22,22.43,22.51,5.13,23.78,14.59,10.35,21.32,24.02,1.12,12.76,12.32,7.42,21.31,21.01,15.04,1.25,11.66,15.9,22.3,16.15,0.53,16.11,20.63,15.73,5.7,13.68,13.96,23.68,2.48,11.39,4.22,1.73,3.64,19.28,3.43,5.35,16.08,0.04,11.91,14.11,1.0,22.78,24.3,23.92,5.06,22.9,13.49,3.54,17.69,8.6,4.73,8.85,12.56,21.61,4.22,24.19,18.43,19.6,2.25,1.63,21.56,13.75,18.74,9.16,9.03,16.91,4.94,2.86,18.7,7.8,11.91,18.47,16.98,4.28,3.18,24.9,9.14,2.07,14.36,10.26,10.93,15.54,10.46,9.55,9.45,9.47,10.3,22.12,13.22,18.1
2014-11-16 22:48:18.823000,257.4,283.9,251.0,282.1,258.1,285.7,268.6,255.6,291.4,285.2,281.5,256.2,271.0,262.3,289.0,284.4,251.4,266.1,269.5,254.2,248.4,279.6,253.9,287.5,260.4,262.8,271.7,294.9,265.5,281.5,287.3,275.5,293.0,286.6,274.1,276.2,283.3,275.0,275.8,254.1,265.2,272.1,279.7,264.8,264.5,293.6,281.7,279.1,249.3,272.0,264.3,273.9,264.6,272.2,285.1,258.6,272.6,261.0,275.6,252.5,283.9,258.3,254.9,256.0,280.6,289.4,263.1,275.4,270.6,261.9,283.8,259.8,265.7,283.6,265.7,273.8,252.3,280.6,291.3,259.2,265.4,274.0,274.6,278.2,294.1,263.3,266.9,269.3,287.8,250.3,291.5,292.5,277.9,276.5,280.4,285.9,251.5,256.6,266.9,255.6,82.0,67.0,40.0,83.0,50.0,46.0,84.0,45.0,79.0,57.0,47.0,71.0,60.0,54.0,62.0,81.0,40.0,80.0,71.0,67.0,41.0,84.0,74.0,63.0,70.0,68.0,63.0,42.0,70.0,50.0,40.0,74.0,89.0,65.0,42.0,67.0,77.0,73.0,82.0,86.0,57.0,82.0,80.0,78.0,49.0,86.0,43.0,88.0,77.0,56.0,58.0,71.0,61.0,53.0,65.0,70.0,64.0,81.0,72.0,63.0,44.0,55.0,72.0,81.0,81.0,72.0,65.0,79.0,82.0,81.0,69.0,72.0,84.0,87.0,83.0,46.0,52.0,77.0,59.0,76.0,53.0,46.0,53.0,81.0,47.0,88.0,48.0,61.0,42.0,42.0,84.0,55.0,83.0,41.0,54.0,52.0,79.0,67.0,69.0,71.0
2014-11-16 22:48:18.823000,293.95,294.55,294.3,292.8,291.55,293.5,294.5,292.2,293.5,294.0,294.55,293.2,293.85,292.5,294.8,292.1,291.05,291.45,291.25,293.25,291.4,292.5,293.15,294.3,294.35,292.7,291.0,294.6,293.7,291.85,293.7,292.15,294.3,294.85,291.4,291.5,293.5,291.35,291.95,293.8,292.05,293.6,294.2,294.65,292.4,291.8,294.5,294.55,293.95,294.4,293.9,292.1,294.0,291.5,292.15,292.3,292.9,294.65,293.3,294.0,292.15,292.15,291.4,293.0,291.85,292.1,291.35,291.85,291.15,291.95,291.85,291.4,291.6,291.95,294.75,292.15,292.8,294.85,291.25,293.55,294.3,292.3,293.75,291.8,292.6,291.2,293.55,293.95,294.45,291.6,293.95,291.3,294.85,291.1,291.0,294.25,294.4,291.45,292.8,293.55,6.63,29.72,28.44,35.37,33.9,35.96,14.24,28.82,22.55,23.02,21.23,36.82,18.15,20.88,27.7,18.52,18.82,8.64,2.8,20.07,14.15,37.16,34.91,0.25,37.55,33.5,4.95,33.98,20.1,32.09,19.58,2.15,39.18,28.78,3.96,3.87,0.62,29.36,2.09,30.12,25.28,18.4,20.11,4.52,15.97,30.83,15.32,33.86,29.81,24.23,32.37,37.66,4.41,4.07,29.59,35.55,4.25,7.24,24.91,12.5,38.95,4.2,6.76,15.87,8.55,38.22,27.72,5.14,14.28,14.65,14.99,11.4,10.48,34.11,33.64,37.39,9.99,26.73,34.08,29.24,19.95,36.64,8.45,26.79,38.33,7.72,4.42,38.69,1.46,32.09,8.59,34.29,23.65,27.82,16.33,8.33,27.87,30.93,18.51,19.08
2014-11-16 22:48:18.823000,294.8,294.05,291.0,291.0,292.5,294.0,291.65,291.65,293.95,291.75,292.95,294.45,294.0,294.15,293.4,293.3,291.15,292.4,293.9,292.55,292.6,292.7,293.0,292.0,293.3,292.4,294.65,294.2,293.35,292.9,293.65,292.75,294.85,293.3,292.15,293.0,294.8,291.8,291.4,293.9,291.1,292.75,294.2,294.95,291.7,292.0,291.35,291.15,292.3,294.0,294.65,293.4,291.25,292.55,293.0,293.9,291.65,294.45,294.35,293.0,291.25,293.5,292.8,294.95,293.4,294.25,293.25,291.6,292.85,291.2,293.2,293.2,294.4,293.25,292.45,293.85,292.15,294.65,291.3,291.85,294.0,292.45,292.7,292.25,293.7,291.55,293.05,292.0,291.95,292.75,293.4,293.75,294.8,294.7,294.35,294.9,293.75,291.95,292.9,293.55,11.21,35.65,35.15,13.79,24.26,23.76,3.66,15.26,38.24,22.81,19.95,34.41,15.02,3.16,31.13,14.6,34.53,4.96,20.23,16.6,38.95,1.87,34.82,12.99,4.51,33.73,27.43,18.96,14.31,25.33,35.24,29.2,17.12,21.3,22.96,6.75,38.28,7.99,5.12,12.12,23.1,17.03,34.11,13.96,38.93,9.41,19.94,11.45,33.31,21.95,39.62,32.24,1.06,35.59,14.42,12.08,7.11,0.73,11.73,6.7,38.53,14.72,34.13,15.11,37.72,39.56,34.2,27.01,20.83,5.7,19.52,32.24,23.25,4.29,26.59,18.04,3.51,35.09,31.76,2.57,39.96,37.69,22.63,11.39,20.55,19.23,30.35,38.94,11.67,36.88,23.34,19.22,22.38,6.78,27.8,20.54,27.77,12.35,5.03,3.0
2014-11-16 22:48:18.838000,292.25,294.4,294.55,294.65,293.95,291.9,292.2,294.2,292.2,292.5,292.8,293.0,293.2,294.15,292.6,294.0,294.9,294.45,291.85,291.1,294.15,294.8,294.3,292.9,293.55,293.55,294.9,292.85,293.85,294.2,293.35,293.5,294.5,294.5,293.6,294.9,294.2,291.0,292.1,292.15,292.05,292.45,292.35,292.45,293.9,293.85,292.25,292.25,291.05,294.0,291.8,293.3,293.55,294.3,291.25,294.7,293.05,293.9,293.95,292.25,291.8,291.15,293.75,294.45,294.75,292.5,294.1,294.25,293.4,291.4,294.9,293.95,292.1,292.0,294.4,294.35,293.4,294.45,293.25,291.55,292.35,291.3,291.15,291.1,294.15,294.15,291.8,292.05,291.1,292.7,294.4,291.0,294.4,293.1,291.5,294.0,292.65,292.55,292.8,291.8,35.82,32.86,31.06,1.54,32.53,24.1,20.32,24.8,31.13,13.01,0.39,19.68,34.56,21.33,4.05,34.19,17.23,29.03,3.03,28.47,18.25,26.2,8.54,19.83,37.24,38.1,4.25,7.61,29.07,7.37,29.36,15.54,1.95,4.95,3.14,3.9,11.11,38.94,37.85,0.98,15.43,3.15,34.97,32.25,9.88,30.95,36.5,20.26,14.55,27.11,36.52,28.57,7.74,39.54,0.8,26.87,0.37,15.72,18.02,5.43,15.27,30.19,37.08,24.66,21.45,32.98,30.19,26.81,23.15,36.66,31.93,14.12,26.36,19.59,15.54,38.32,14.16,36.76,7.31,8.94,9.89,13.68,17.25,9.93,32.8,16.86,31.05,6.2,23.14,0.49,9.96,18.65,30.43,37.83,25.37,33.89,5.64,30.18,30.33,26.94
2014-11-16 22:48:18.838000,293.0,291.65,291.95,292.15,291.6,294.8,293.6,292.55,294.4,293.4,293.45,293.8,293.35,291.55,292.0,292.95,293.1,293.45,292.25,293.1,294.5,294.85,291.2,292.7,291.85,294.3,292.4,291.4,293.35,294.3,292.8,292.55,293.9,291.9,292.8,291.05,291.1,291.55,291.25,292.35,292.25,292.1,291.2,294.3,293.6,293.35,293.3,291.75,294.85,292.35,293.95,291.1,291.55,291.9,291.5,294.25,294.6,292.45,294.35,291.1,291.35,292.7,294.6,292.0,293.75,294.95,292.6,293.65,293.85,291.6,293.5,292.5,293.25,293.5,294.2,291.9,291.3,292.3,293.35,292.55,291.75,294.85,293.9,294.85,293.45,294.8,293.5,294.6,292.7,293.6,293.25,293.1,293.9,292.5,293.0,292.2,292.5,292.7,292.0,292.6,1.82,31.57,1.2,15.25,7.22,33.25,36.4,25.81,7.53,12.21,38.27,38.51,12.72,33.65,5.94,12.96,21.22,29.72,8.23,32.41,14.91,27.79,34.61,32.32,5.93,3.84,7.74,13.89,18.32,25.48,32.46,37.21,28.72,28.39,6.92,21.58,23.59,10.3,1.4,35.25,28.12,11.88,17.91,18.27,0.26,39.08,38.96,4.25,33.55,16.85,5.44,17.67,13.02,37.7,20.0,28.41,8.79,34.97,34.65,34.99,25.48,19.34,3.11,36.31,39.01,4.64,34.58,27.82,24.17,21.74,25.56,35.25,10.75,23.78,31.22,36.7,31.06,21.76,26.55,2.51,33.83,25.7,1.48,27.7,26.03,26.3,30.08,27.33,16.84,38.57,30.56,5.92,24.54,7.07,38.88,12.0,23.19,23.26,31.71,28.17
2014-11-16 22:48:18.838000,291.15,292.85,292.9,291.4,292.9,292.45,293.95,294.85,294.95,293.35,294.45,291.0,293.5,294.1,294.3,292.9,294.5,293.25,291.65,293.45,294.95,293.45,291.85,293.15,292.95,291.5,292.55,291.35,291.2,292.2,293.8,294.85,292.65,292.15,291.15,292.65,292.05,291.05,291.15,291.0,291.5,293.85,293.55,292.9,292.5,292.4,292.35,291.6,294.45,293.85,291.85,294.8,291.85,292.45,291.75,291.5,294.95,294.1,291.5,293.9,293.75,291.85,294.25,292.45,292.9,293.3,291.65,293.2,293.25,293.7,292.5,293.6,293.7,294.35,291.9,293.05,291.25,292.5,294.1,294.8,291.35,291.1,292.35,292.9,292.9,293.6,294.05,292.15,292.15,291.65,293.85,294.85,293.4,292.75,294.3,292.15,293.95,292.1,292.65,292.35,26.04,19.28,9.62,38.3,19.68,23.38,9.71,28.09,15.45,21.54,33.13,24.91,28.03,15.71,26.58,2.81,24.8,14.31,27.01,19.65,22.05,2.36,35.61,36.74,24.17,17.59,23.93,34.28,4.36,11.91,33.64,30.81,31.68,21.64,10.67,10.88,30.16,34.09,24.58,12.08,34.12,4.15,36.89,3.05,17.59,35.03,35.86,3.1,24.18,29.68,15.82,33.0,30.79,23.03,33.31,15.05,28.17,33.89,12.91,34.56,0.26,39.51,2.2,5.11,3.3,11.94,12.05,8.42,34.98,36.8,14.9,19.79,30.4,32.47,15.0,29.9,8.7,6.87,14.47,24.23,9.27,36.49,15.29,23.03,39.39,32.13,24.88,1.36,17.21,8.04,2.56,21.09,16.22,5.96,27.98,39.96,27.63,38.14,14.58,34.02
2014-11-16 22:48:18.838000,294.85,293.95,294.55,292.55,294.55,292.05,293.3,293.4,292.4,292.55,292.8,294.2,294.95,293.2,294.15,294.15,292.15,292.1,292.55,293.35,291.9,293.6,293.6,291.85,292.4,293.5,291.85,291.95,292.5,294.65,293.35,294.8,291.65,292.95,292.0,292.5,291.2,294.65,291.4,292.0,294.55,292.45,293.7,292.3,292.95,292.25,294.55,294.25,293.8,293.35,294.1,292.3,294.75,294.8,292.95,293.35,292.1,291.45,291.5,292.3,291.45,291.8,291.3,291.7,293.15,294.65,291.6,293.1,293.2,294.15,293.0,294.0,293.7,293.95,294.7,291.5,291.45,292.45,293.05,294.9,293.5,293.35,293.45,292.1,294.55,293.9,293.65,293.9,291.95,293.5,294.45,291.05,293.95,291.4,293.25,291.5,294.85,293.9,293.65,294.75,30.6,4.69,9.09,39.3,18.56,38.01,33.12,10.83,12.08,5.91,25.12,1.26,20.43,15.67,1.46,37.0,23.23,15.7,5.37,30.97,33.59,3.78,11.17,13.32,30.11,20.02,38.26,21.86,25.5,32.69,36.36,35.86,13.21,35.14,38.26,14.44,35.0,35.29,12.54,33.16,1.71,31.58,6.83,13.63,38.82,4.74,33.32,23.94,5.36,26.15,13.02,24.75,30.51,31.63,39.5,21.45,29.18,26.4,26.66,37.4,17.8,32.76,11.84,36.81,20.33,27.69,38.76,5.75,23.73,33.27,27.22,37.91,30.02,0.91,32.65,33.94,24.35,6.85,6.02,29.66,1.23,8.14,9.6,19.56,8.77,0.86,16.75,35.94,7.84,30.69,19.14,4.04,38.52,38.74,27.28,23.38,30.26,38.19,34.87,4.08
2014-11-16 22:48:18.838000,291.85,291.8,293.9,294.3,292.35,293.3,294.8,292.2,291.6,291.5,293.7,293.1,294.0,292.9,294.05,292.8,291.5,291.85,292.4,292.6,291.0,294.65,292.25,292.55,293.1,292.0,291.1,291.8,293.65,291.6,294.65,293.5,291.7,291.15,294.1,293.8,291.3,291.15,291.8,293.75,293.6,293.7,294.5,294.5,293.45,293.6,293.7,294.7,293.6,294.7,294.95,292.25,292.6,293.55,293.6,292.25,293.25,294.55,291.4,292.85,294.1,294.85,294.95,292.6,293.7,293.3,294.95,291.25,291.15,293.6,291.7,293.75,294.8,293.8,294.7,292.9,292.5,291.3,293.5,291.65,293.7,293.25,292.9,291.3,292.75,292.75,291.55,294.8,293.1,293.3,291.35,294.45,291.95,294.1,291.0,292.6,292.75,292.6,291.5,291.15,36.19,12.25,18.35,15.0,22.67,36.56,2.03,6.07,38.17,12.7,7.52,39.77,30.19,3.72,27.7,33.15,34.49,3.5,24.22,29.83,15.68,35.13,17.28,20.12,27.05,19.41,29.89,16.25,28.6,38.68,4.32,34.91,30.59,33.54,39.86,13.25,31.27,17.33,33.53,17.16,30.3,12.98,27.36,34.35,31.6,2.87,38.74,25.33,10.54,5.28,10.22,23.03,13.85,5.49,12.56,25.86,37.05,0.83,38.64,37.95,20.25,38.09,26.85,32.4,34.52,16.56,13.63,17.25,9.21,32.31,32.38,26.21,27.13,16.2,2.7,8.18,30.56,26.94,15.57,3.98,13.51,27.97,38.83,10.24,18.55,18.7,3.71,37.63,28.55,1.13,35.4,32.54,32.06,16.75,39.63,23.44,2.53,36.44,39.73,30.09
2014-11-16 22:48:18.838000,293.3,293.1,291.2,294.55,291.0,291.15,293.05,291.1,291.15,291.35,291.05,294.25,291.8,293.6,291.15,292.5,292.0,294.9,292.9,293.1,292.9,292.95,292.4,294.4,294.15,292.8,291.25,293.25,291.75,291.8,294.1,293.75,291.7,294.1,293.4,292.7,292.1,293.35,294.6,293.4,292.85,294.85,293.5,292.25,293.8,293.7,293.25,294.8,292.45,293.25,292.0,291.1,292.55,293.8,292.0,294.65,292.25,291.9,292.0,294.45,294.9,294.35,291.65,294.45,293.15,291.0,291.3,292.0,293.7,294.2,292.45,294.65,293.3,293.55,294.85,291.7,294.7,293.4,293.0,291.35,292.7,292.95,292.05,291.3,292.85,291.15,291.2,291.8,294.8,293.0,291.7,291.2,294.95,294.7,291.95,292.75,294.3,293.85,293.55,294.0,14.79,30.21,26.23,7.22,11.02,27.38,0.46,18.39,3.09,11.37,13.9,26.07,4.85,14.72,14.19,23.9,36.57,18.93,39.58,18.34,20.89,7.43,14.84,4.01,28.44,28.08,5.73,30.07,26.5,14.37,29.76,32.43,11.4,23.25,14.58,0.85,38.7,34.56,30.43,20.02,33.41,11.59,6.33,38.89,15.6,0.96,30.97,10.15,28.0,1.61,29.81,39.4,36.63,23.28,3.91,1.24,15.44,10.49,24.22,35.15,0.97,23.38,14.6,8.31,4.11,14.21,32.15,35.6,4.28,5.75,19.22,3.89,18.03,2.63,3.19,39.29,36.29,21.96,11.44,16.23,15.45,32.32,23.43,15.32,19.21,38.69,11.25,29.57,31.45,20.81,26.41,16.41,34.47,27.28,0.56,24.84,33.43,36.65,8.74,26.0
2014-11-16 22:48:18.838000,294.85,294.8,291.6,294.25,294.05,291.5,293.65,293.85,291.45,293.75,291.7,291.7,292.2,292.8,293.65,293.55,292.9,291.75,292.35,294.9,294.8,293.6,294.1,294.25,293.3,292.05,291.35,292.7,294.35,292.95,293.1,293.75,292.95,291.6,292.7,293.75,292.25,292.4,291.1,291.35,292.05,292.75,293.45,291.15,292.85,291.8,294.55,294.15,292.65,292.2,294.55,293.85,291.45,294.25,293.15,294.55,294.65,292.55,291.35,291.45,293.65,292.65,294.15,291.7,292.9,293.55,294.0,291.65,294.65,293.85,294.8,291.9,294.6,292.0,294.6,291.35,294.95,292.1,294.05,291.05,293.8,293.85,293.05,293.4,291.7,294.35,294.7,293.0,293.5,294.1,293.4,294.6,294.25,294.8,292.4,293.15,291.65,293.9,291.85,293.9,36.86,10.04,29.16,35.5,1.44,37.02,29.87,23.03,30.37,21.81,1.3,31.57,37.35,38.84,0.06,7.85,16.93,23.48,15.09,30.24,21.8,5.96,35.2,23.5,39.36,3.96,14.26,7.84,22.12,19.44,0.61,7.43,7.93,16.52,20.46,26.31,10.63,9.56,21.2,13.01,17.18,38.43,21.75,33.07,4.11,4.68,26.08,5.5,4.31,23.82,8.38,31.74,22.53,12.24,15.02,5.42,13.7,6.61,37.85,6.83,10.0,33.65,11.89,34.01,35.0,2.32,11.94,29.88,20.55,20.52,20.94,5.36,3.11,21.28,23.22,20.18,36.02,19.0,38.98,12.15,14.28,9.32,34.31,38.38,31.57,2.17,32.69,4.56,27.31,7.9,16.36,5.06,31.51,34.77,37.18,11.21,26.43,13.25,20.48,3.45
2014-11-16 22:48:18.838000,291.25,292.7,293.2,293.4,294.7,293.45,291.75,294.6,293.9,294.55,292.25,292.2,293.55,293.8,291.3,294.75,292.0,294.45,294.95,293.25,293.2,291.05,293.2,294.15,291.8,292.2,292.15,294.65,293.9,294.25,291.5,291.25,292.0,294.75,293.5,291.2,294.8,292.7,291.25,294.55,293.0,292.7,294.9,291.75,291.1,294.7,293.8,291.6,292.9,292.55,293.85,292.9,292.65,292.85,294.75,293.8,292.25,294.15,294.85,291.85,292.85,292.5,293.35,291.45,291.15,294.6,294.2,293.2,292.1,294.45,291.8,293.7,292.2,291.6,294.9,292.2,291.7,291.45,294.3,294.6,292.3,294.0,293.7,291.65,292.7,294.25,291.25,294.25,293.15,293.45,293.65,293.25,291.65,293.15,291.35,294.35,292.55,291.3,292.5,292.15,20.51,26.22,6.45,26.43,4.31,23.82,3.13,16.2,10.99,5.24,23.96,22.67,24.22,6.42,11.6,39.41,18.1,2.95,35.5,34.55,7.59,37.52,32.99,2.1,7.14,13.54,21.21,14.75,18.42,12.92,5.84,23.94,16.52,13.14,7.86,38.49,0.75,11.6,10.66,14.25,37.08,35.66,5.65,7.2,21.06,27.23,1.48,14.29,23.44,34.96,1.97,8.36,16.05,34.4,25.42,11.28,6.87,14.6,27.97,8.3,6.31,13.27,6.31,17.57,2.72,13.48,9.29,18.5,26.84,13.2,37.04,1.08,20.03,14.68,39.2,34.07,26.61,33.03,13.11,35.98,34.07,13.06,26.03,22.44,24.55,3.87,20.47,35.62,34.25,27.6,35.36,16.76,10.11,3.93,1.3,38.66,25.69,2.42,8.45,34.57
2014-11-16 22:48:18.838000,292.4,292.05,291.4,291.85,291.7,291.85,291.0,293.5,291.3,291.7,294.35,294.0,292.15,294.05,294.2,291.35,292.25,293.7,294.4,294.55,293.7,293.7,294.55,293.0,293.95,293.3,291.15,293.6,293.05,291.15,292.8,294.8,294.9,291.05,292.05,294.25,294.25,293.55,293.9,293.7,292.85,291.0,293.75,293.5,292.95,294.65,294.4,291.5,291.3,291.55,292.6,291.15,293.85,294.3,293.2,292.85,293.8,293.9,293.3,291.5,291.65,293.4,294.65,294.8,291.0,293.6,291.55,291.6,292.15,293.15,291.05,291.95,294.7,293.75,293.05,293.35,292.2,294.5,291.7,293.8,291.4,294.15,292.65,291.2,291.45,291.7,293.0,294.5,291.65,294.8,293.7,291.75,293.3,291.1,293.75,294.5,291.65,293.65,291.15,294.4,29.21,13.39,39.06,15.21,12.19,18.77,1.69,20.48,10.69,39.86,12.57,8.78,2.64,36.69,18.1,15.76,5.76,19.83,4.28,31.4,11.65,31.58,32.56,20.81,0.7,13.77,5.5,18.76,1.11,29.97,17.06,3.42,24.99,15.48,0.47,5.67,14.9,5.71,12.88,32.89,39.42,8.49,22.25,6.43,21.67,37.51,3.43,30.53,20.45,14.89,24.0,2.72,3.69,27.94,37.15,12.85,15.18,7.93,0.87,19.97,7.22,14.18,38.5,1.97,35.24,15.06,8.54,11.5,35.5,31.35,29.15,39.26,2.28,15.18,16.02,35.99,37.8,26.2,16.55,27.17,39.36,16.42,26.18,28.97,18.37,35.19,30.11,23.21,7.13,22.17,19.23,23.17,7.35,23.85,18.69,3.86,18.76,22.97,21.62,37.89
2014-11-16 22:48:18.838000,292.35,294.9,291.55,292.9,294.55,291.65,294.35,291.35,294.65,291.3,292.25,291.15,292.2,294.35,291.55,294.2,291.95,294.75,293.85,294.15,291.5,293.95,293.4,291.3,294.0,291.95,294.25,291.7,292.0,294.25,293.3,293.1,291.0,292.1,293.55,293.8,291.2,293.75,293.7,291.3,293.05,291.65,291.0,292.3,294.9,294.4,291.5,293.35,292.1,294.25,291.2,292.4,294.15,294.9,292.05,294.95,293.3,291.15,294.95,293.7,291.05,294.3,291.1,293.65,294.1,293.5,292.25,291.25,294.85,293.1,294.1,292.5,291.5,293.55,292.85,293.8,292.35,294.5,292.7,293.3,292.85,292.9,293.8,292.5,291.5,292.75,294.95,293.25,291.4,294.75,293.8,292.65,294.85,291.75,292.4,291.25,293.6,291.1,293.5,294.45,39.88,4.17,18.32,36.3,28.68,13.02,32.21,33.82,13.02,11.45,17.48,39.54,11.52,32.42,22.04,35.37,34.25,25.2,9.94,4.47,3.39,18.13,31.9,18.76,37.61,38.29,14.52,39.95,11.14,28.14,25.28,33.52,3.43,10.99,28.15,33.73,36.35,24.1,33.48,37.55,3.62,28.69,35.24,3.76,6.28,30.85,4.55,25.67,24.26,19.85,7.64,24.44,17.4,13.77,34.14,1.88,9.35,39.97,0.89,14.33,26.91,25.19,36.41,0.23,5.47,15.18,5.84,16.96,29.46,8.86,32.53,4.53,27.2,17.39,10.82,34.98,24.42,19.34,7.19,32.88,15.43,11.95,10.53,39.3,1.85,3.81,28.06,16.11,0.07,36.69,5.61,25.77,3.71,19.38,35.82,30.98,35.32,15.19,6.08,12.17
2014-11-16 22:48:18.838000,294.55,294.0,293.8,291.25,294.7,294.2,292.4,293.2,293.65,292.35,291.1,291.3,292.85,293.1,292.4,294.05,293.65,293.75,293.85,293.25,293.6,293.6,293.95,293.65,293.2,292.2,293.7,294.15,292.6,292.35,291.95,291.75,293.4,292.05,294.6,294.15,292.65,293.7,294.25,294.1,291.75,292.8,292.4,294.15,292.45,292.75,291.85,292.25,294.45,294.6,291.25,293.7,294.4,292.7,294.85,292.5,291.15,294.4,292.55,292.55,294.7,292.2,292.25,292.95,291.05,293.15,292.9,291.45,294.5,293.1,291.95,294.8,291.5,294.1,294.2,291.1,292.55,291.8,294.95,291.25,294.75,293.6,292.45,294.3,292.4,292.75,291.45,291.35,293.6,294.3,293.2,294.2,293.1,294.05,291.0,293.0,291.45,294.0,293.2,291.45,19.81,9.0,6.87,12.7,6.7,33.82,36.56,2.99,27.57,13.69,17.34,9.69,0.15,6.19,31.74,23.71,18.07,39.57,38.86,29.33,3.2,36.21,27.84,38.41,29.03,9.67,3.05,22.24,7.26,28.22,19.31,4.03,12.83,2.83,37.62,26.64,16.07,38.44,12.57,27.74,1.5,39.18,29.62,32.36,37.52,29.5,25.31,33.13,0.67,25.52,33.19,18.75,32.99,9.53,13.71,38.54,24.87,28.22,11.15,5.03,11.47,0.95,14.7,22.17,23.47,30.38,37.97,30.55,1.49,21.61,6.73,32.3,36.6,9.14,13.11,24.09,13.93,38.33,9.48,0.37,25.4,24.15,25.49,30.53,17.04,14.35,38.17,12.81,30.02,28.17,21.82,15.14,2.25,2.01,25.82,29.6,17.56,31.86,6.88,33.21
